,brand,residual_alignment,alignment
449,epson,0.02559554380140783,0.09098437030984256
1077,metro,0.025682704456961754,0.07645460508709809
1058,portillos,0.025708323427141997,0.12902255920215547
510,cues,0.025723657415219568,0.07416892467864027
1345,canary,0.025760022803927494,0.014526354375927666
930,marley,0.025889283833946515,0.10099779461872897
1321,fiora,0.025964960822571683,0.11673652236010199
1335,honeywell,0.02628778382273925,0.01179661583753424
747,essentials,0.02629582131868518,0.12032604305035076
1454,windstar,0.02670052372078612,0.054077050012454796
1469,ruger,0.02728171548660664,0.04409807374375778
1300,milnor,0.02734528936641597,0.09530092024873824
925,keurig,0.027378597197260386,0.062145323367307076
220,jcb,0.027433512272292928,0.017650459559272934
603,careers,0.02747096129072487,0.08378260666758855
1380,rockwool,0.02759544820927992,0.016888138891609658
484,jeffersons,0.027606024304439307,0.04961641619795061
1091,biggby,0.02761982507233543,0.08261813557500515
624,biore,0.02781307551204648,0.14422353849974096
291,tradepmr,0.02786094687869965,0.03970313335637636
1019,gambrinus,0.028279428519297142,-0.06711220551506744
748,estroven,0.028466694238166862,0.2181511346761466
951,babybel,0.028503170851784547,0.1172412811192487
229,speedway,0.028596005331487557,0.02107027767021823
1224,aireloom,0.02867023584285592,0.10404388850048196
80,hincapie,0.028935064903121217,0.06451959838378954
424,amica,0.028988825720937958,0.05790803711290475
938,nescafe,0.029321076320932872,0.08476969674500598
322,bankrate,0.029760628583703107,0.03172047307994997
1362,keyper,0.02979430153233147,0.0046916134601593645
905,nabisco,0.02996754550711667,0.1248515079725194
1299,maytag,0.03005429301913117,0.0750813688305225
1351,edwards,0.030057960013994963,0.017109599834207033
490,mynetworktv,0.030401926154087502,0.05093290906473349
215,citi,0.030434997044922217,0.01894011648816671
1316,chinet,0.0304799536939672,0.12133784280409722
513,dixie,0.03055514209652336,0.10344547166043365
982,landshark,0.030827700107782758,-0.1009289714107133
74,garanimals,0.030899672123479688,0.11130208641522094
599,tempe,0.030926481895723012,0.05659511972737838
1320,cascades,0.03112674784286425,0.08873231295347146
1174,microsoft,0.031265556583195936,0.014138269882091131
100,valentino,0.03159600659436557,0.08948160723013186
320,vested,0.03171627331608573,0.03689759571243406
1450,searcher,0.03186685772665228,0.07033862767839577
15,fila,0.031876191997818486,0.07384332275997835
5,athleta,0.03190152440589852,0.07024261478077024
231,brinks,0.03207065387028992,0.024149116581952654
1177,slingo,0.03218606468899299,0.020119491219865622
907,sandies,0.03236158517131734,0.13242328707195494
58,carhartt,0.032574331870637976,0.07577427457848787
859,coolhaus,0.032702909453326955,0.11824373270850619
735,cocoavia,0.0330405667519746,0.10220367407941225
485,jeopardy,0.0330734194984758,0.05773384396425212
1426,maurer,0.033202413291685974,0.05617486754514094
1397,vivint,0.03330489656317179,0.016920316235639644
1332,kidde,0.03340909865532804,0.02049488092709427
1181,plushies,0.03364396044086441,0.10041281499740527
214,barclaycard,0.03367374913668313,0.021507772162410274
329,lenda,0.03368370744983158,0.04715578992947832
369,centurylink,0.034070915269645556,0.08701938541480729
1389,swann,0.03421389534167212,0.022343062472064128
431,pendo,0.03422492440006769,0.09950754785474408
524,jkr,0.034478060528445494,0.08759321745099857
1157,marmot,0.034557635579292145,0.02367373191827945
921,triscuit,0.03477313149550356,0.15700905926685782
1136,glade,0.03487363099687302,0.10979151355205281
1355,hanwha,0.03520036733465634,0.026874618155329304
22,kjus,0.03521718201778051,0.09038889151610674
1087,stuckeys,0.035601093237956474,0.1965055487976275
998,yuengling,0.03563996350851503,-0.044636680722221
974,carlsberg,0.03591494434103509,-0.044003228303009415
976,coors,0.03618290206194477,-0.05856701865915141
244,alliancebernstein,0.03653830023417509,0.0637516977588863
327,homeloans,0.036710387988613424,0.04033284005175421
1045,sizzler,0.03674086396885364,0.07368036919483802
348,equifax,0.03690750417959122,0.03744859905314115
1158,mbs,0.03692320449003762,0.02566951511769168
1368,msa,0.03730299493168388,0.02505235369406347
55,bonobos,0.03735568901190339,0.07604657491820048
1178,furby,0.03743580907422972,0.022186742018056572
1432,winnebago,0.037596114191959476,0.050613196787290114
1414,glidden,0.03760838344432801,0.10465622909506211
909,annies,0.038043115427704166,0.1633944528687974
1150,fenwick,0.03821540520931328,0.027152146503888207
1336,adt,0.03851658642765459,0.024114131244298002
71,duer,0.038683190144606486,0.11395326020473888
878,sola,0.03874680980947673,0.09780334352155945
1371,panduit,0.03901490926491345,0.029402637746163477
354,mgic,0.039064577925965405,0.04030215949969895
818,sweetleaf,0.03961713868835978,0.13583834804235603
1431,tiffin,0.039987240974487984,0.058413063824227285
1251,reverie,0.04001188802187556,0.08348519891566751
63,covers,0.04003303319181252,0.09386671414149778
861,dove,0.04032722356719924,0.09139716257396874
1296,huebsch,0.04086085059181481,0.09248234162947859
196,tiffany,0.040880515883095006,0.3198851517668253
904,milka,0.04110945511344297,0.15662003175218736
984,presidente,0.041163957837603925,-0.03435429861567953
1391,telaid,0.041297871735976405,0.027429193887229242
347,elevate,0.04163734521213069,0.04836023957922911
1154,mammut,0.04172581316131162,0.028807879865739294
971,budweiser,0.041980038498672295,-0.0552359350949342
1149,duotone,0.042108305080735174,0.031190314719628593
1237,hastens,0.04228591390495044,0.0890163335739163
1434,fahrenheit,0.042369978147985154,0.017969185280626788
1259,voila,0.0427944545478528,0.08141125951013059
1137,nordica,0.04285896924423879,0.10543413451703203
268,proshares,0.04295854436643684,0.04727074879924256
118,birkenstock,0.04296881510532746,0.1293426264560054
261,kpmg,0.043131860969683786,0.04607889346495038
642,jergens,0.04313967483389308,0.1318673184134703
479,doctors,0.043336523198958136,0.07431836964939113
225,sunoco,0.04358120794171355,0.036888992067134634
257,highmark,0.043620495459061284,0.04723133610778606
502,wtvf,0.04372643715673826,0.07843988252265273
1062,bennigans,0.04391850123406123,0.11283161193259139
248,blackrock,0.044202131676769105,0.048851153213618145
321,apgfcu,0.04472150849035396,0.06383812662852391
653,skinceuticals,0.044914107302449484,0.15070490781982648
523,iuniverse,0.04507614505356737,0.08500456404059034
303,hawthorn,0.04510389541585133,0.05125522954489052
467,singlehop,0.04529081274192062,0.07637483967693413
1409,simplexgrinnell,0.045381546415087515,0.027306223647883817
950,snickers,0.04564976756274802,0.13786889780482003
1245,luxi,0.045852627308512584,0.12258690973576106
1180,ubisoft,0.045973496586137086,0.03269680123569962
1145,afp,0.04612198904450139,0.04288851317680396
1404,schlage,0.04621914686225501,0.03435743010887411
506,bazaarvoice,0.046651864478709976,0.07706932400281938
1304,whirlpool,0.04670882073147084,0.09976828803086751
89,munsingwear,0.04677182889911542,0.10839128778511253
877,sdsu,0.04712889743856929,0.09160034759115773
900,kisses,0.04717980236593444,0.16108540043315706
705,motrin,0.04720286890581667,0.09976327744038328
85,lacoste,0.04744793113029147,0.0890848903528916
650,ponds,0.04758723102428902,0.14300132759986695
1460,disneyland,0.04762537597033415,0.0612137974875198
659,dermablend,0.04782762868680816,0.24199647109755887
1322,plainwell,0.0479577631971405,0.10497373562438483
1456,espresso,0.048010793579018364,0.07518326943882675
531,mindspace,0.04819680177875984,0.12694279587726023
1012,hatuey,0.04827549552780694,-0.07623468539263606
1243,luft,0.04857940369223665,0.10103928944427737
1030,olympus,0.04905233479230958,0.08622489548248735
1461,legoland,0.04909665811920266,0.05864633497233448
852,nutella,0.04967533980935187,0.07070184140296729
1400,omnia,0.049916755281908955,0.042674128320727416
240,lindbergh,0.049920907150466966,0.04581374876189643
1255,talley,0.05037173069935276,0.1005902922960476
1036,vivitar,0.05055700525815006,0.08282598731046645
1165,rei,0.05076867461918527,0.04485490973687951
3,asics,0.05080688894445198,0.09073031687539117
227,visa,0.05083391638127406,0.035368261799260725
1079,norms,0.050995284186546135,0.09197955193021405
108,alegria,0.051021376673154595,0.15735091091058823
1346,dahua,0.05109477204200472,0.04263880987597722
1043,mastros,0.05110248195901712,0.16235111781114273
1044,perrys,0.05120367676821134,0.10281943484240974
90,nautica,0.051228740996767635,0.08829464727682226
358,citifinancial,0.05124724689694184,0.05344836808704566
1073,islands,0.0519656904662303,0.10054365442269786
1072,ihop,0.05199790812855394,0.11648250347283884
1330,sos,0.05226117293065657,0.0688492184080858
421,oica,0.05230254843328455,0.06037256647981114
697,schick,0.05231730385364153,0.09149041319235222
1191,wellness,0.052328598437993507,0.1892224943104896
1376,pmi,0.052342156634092335,0.04388616023126116
492,ncis,0.052352315403978264,0.07641379744971152
185,jemma,0.0523585658944701,0.3169198658120125
1001,rogue,0.052404637829056765,-0.039347865781822644
102,versace,0.05241456051700341,0.09542371875814279
957,pringles,0.05298197016241078,0.06562557476372019
755,hellolife,0.052987840231540045,0.1750691798105388
934,starbucks,0.05299660696849898,0.10853574840040926
470,abc,0.053187635745177986,0.09979220705585656
1373,pdt,0.05333882336721146,0.05866736748618172
1085,sharis,0.053344555547995415,0.16758892999578828
993,tecate,0.05398498521961525,-0.014011566127470624
283,tiaa,0.05410171719627819,0.11900939777512656
592,neenah,0.05411805485559223,0.0765151675073332
45,sugoi,0.0541321297637343,0.09901324983201674
955,medora,0.054162454528949217,0.08523721220646538
710,robitussin,0.054538683682882505,0.09621407560637948
1309,interstate,0.054628943910663086,0.08333387446930204
352,kasasa,0.05466517781868485,0.05492436981664618
881,tillamook,0.054727039453275325,0.0907069254589308
459,convio,0.05486775031431665,0.08217004036785552
509,cpr,0.05496072028663228,0.10191992294530719
495,telemundo,0.054980432966312276,0.07826090533304975
1377,qmi,0.055165575616385715,0.04618767724537142
28,mika,0.05518716855454994,0.13138412392865034
178,chanel,0.055277776225749434,0.2912928375598315
293,xm,0.05580751161887733,0.08642022794808443
1383,sdc,0.056191616210122156,0.04538237456160642
239,fuelman,0.05627542573013077,0.04371460602906008
879,talenti,0.0563533345393542,0.14480765949033664
564,fellowes,0.05675657620777548,0.12292030625376107
198,cartier,0.05712394536207151,0.0944660225391719
865,jenis,0.05723804551861118,0.16495155385241633
889,ritas,0.057277416353581176,0.14073293842816612
964,amstel,0.0576058803803146,-0.027097196732663073
1226,bassett,0.05785958023903489,0.12395561336070056
285,marketaxess,0.05801658275330707,0.058789256132740254
1033,polaroid,0.05818575266704242,0.08830772880516258
1250,restonic,0.05822611147682873,0.12302264996332832
168,sperry,0.0582884929391453,0.07236046132249178
1399,firefly,0.058654859575765474,0.050413583327761066
1378,rapiscan,0.05877577586438514,0.049690830913487
864,hudsonville,0.0588938705418785,0.09786324902916903
309,westex,0.05934554887638975,0.0791231775720802
128,fitflop,0.05939909056394935,0.15195887626305482
1334,bilco,0.05942488563913302,0.04578549583251927
1110,halco,0.05947493164255454,-0.05916757445583915
383,netizen,0.0595043408273021,0.13033344898704816
530,mindshare,0.0597341628514009,0.09634706987069389
1366,lutron,0.059776888820726855,0.04840680122145766
1236,essentia,0.05996452225027405,0.10125638161638902
935,buendia,0.060013546502314566,0.1409146595424082
1167,simmons,0.060083776647933615,0.056660818395505116
147,skechers,0.061064941858225266,0.1378249471667306
1348,detex,0.06108859223908142,0.058382802600810524
204,krewe,0.061313125521589115,0.08502455196656196
1433,duralast,0.06185006651377738,0.03139594096450079
595,sato,0.061856154913088275,0.08925178903941744
170,vasque,0.062403846222966027,0.06117958767473823
888,popsicle,0.06254706142305469,0.09442787996818572
211,voca,0.06266660589080802,0.1048823750920681
1357,hive,0.06280258547175582,0.056113574418951304
165,nfinity,0.06315262274473765,0.07989399983112441
419,diveheart,0.06348443934753575,0.0953043015940983
1075,landrys,0.0636098396397756,0.1446208891466782
1108,gamakatsu,0.0638117921913398,-0.04991185538108085
158,ellesse,0.06400573071168124,0.07808337610160185
776,pediasure,0.06405431323882704,0.23501982925101678
1248,nectar,0.06411236831541112,0.10476883139338614
65,cubavera,0.06419627340109876,0.1293085798048477
1015,miller,0.06447414650950152,-0.05012541637721824
270,symm,0.06455576920831374,0.09397197285126509
274,vontobel,0.06518677886539105,0.06568562608422653
635,elemis,0.06526691072587021,0.12852221360965582
201,ess,0.06530257789260582,0.11685937049177217
667,boutique,0.0653541763796244,0.2917267249526716
325,fhlbanks,0.0659673575798995,0.06483730888965639
337,commonbond,0.06597717691006912,0.07547660132332432
656,tula,0.06615448215011022,0.1655345069897779
311,groundfloor,0.06620605502709817,0.08883230721780269
807,isagenix,0.06626820037512028,0.1661544705226003
176,celine,0.06664656214453149,0.3493852302931861
893,dole,0.06678774748397534,0.11413926581556202
132,havaianas,0.06722966126424974,0.1364554761052495
1333,ansul,0.06725743921264254,0.05262684524731097
166,rockport,0.0677612278331031,0.07549695569216282
1038,basler,0.06820762018377756,0.12020222068674355
282,scholarshare,0.0683494737920414,0.07665475322182268
573,smead,0.06844964852325007,0.1318065895092484
1325,palmolive,0.06862194837491573,0.1784882034927131
252,edvest,0.06864019615591543,0.0706282960559295
417,cityteam,0.0689247749113456,0.0814415789594557
906,oreo,0.0692469432204325,0.17629732090504424
1363,kwikset,0.06933298801447482,0.059314489315902934
692,bevel,0.06935956325531197,0.09760215351865731
1159,moser,0.06954916269586629,0.07197070428096164
420,humankind,0.06983166224266157,0.07461088883025166
1242,lucid,0.06984244817498632,0.12185980117121036
558,arcadia,0.06988512375101075,0.15885467454737306
224,scotiabank,0.06997808855764391,0.06309234877140958
587,frankfort,0.07021581327567325,0.1006093819162306
1340,aperio,0.0702550400787465,0.06292652567847917
423,aacsb,0.07037445562678438,0.07394129404784078
1166,sears,0.07081442435542276,0.06310249151243344
596,seton,0.07087242726706133,0.10417686303417871
1407,bullex,0.07153483633178204,0.0713116409890606
205,luxottica,0.07158971398558575,0.0860972066789702
606,elance,0.0725858743542784,0.1170397313608317
113,balenciaga,0.07283126727258868,0.14735592722232038
50,vuori,0.0732491460306111,0.1725289905012966
342,sofi,0.07334881933894585,0.09102089160954638
1344,california,0.07355530787225889,0.06736430226130671
1232,eclipse,0.07388407687398071,0.1159010221048479
1227,beautyrest,0.07390798509800607,0.11560061891723442
1430,stoughton,0.07396876465783231,0.09723555428849409
703,goodys,0.07409680700817772,0.26842470085504283
253,evergreen,0.07418545063348668,0.08845217988425645
1060,lins,0.07445151482540426,0.1378676300281032
217,disney,0.0745716565807396,0.07344339281871647
1388,simplisafe,0.07467170363116468,0.05254053894309045
966,bofferding,0.07505903647047123,-0.0029402974191378925
981,labatt,0.07573250144734532,-0.010231656129030906
1423,hillsboro,0.07574786532583527,0.09969227782986309
1395,trinity,0.0757593744083468,0.07320939964977397
1294,electrolux,0.07592954717477855,0.12595760972117193
1402,ripple,0.07683137068019937,0.07384176106116215
481,fremantlemedia,0.0768941407568694,0.0954193766040695
163,merrell,0.07710780593599653,0.08828386963220675
1086,souplantation,0.07713167464491229,0.10886015883881156
1238,hyphen,0.07714279661557834,0.1264623853878719
1156,manitou,0.07734743136187781,0.07570327446638371
280,massmutual,0.07757022408084846,0.0797917199962563
1249,ortho,0.07762655594736617,0.11546135641014726
79,hanes,0.077827587121354,0.13533150319035944
1364,lifeshield,0.07790833895982427,0.0585139845888498
627,cetaphil,0.07809655661049265,0.14877150161555697
277,metlife,0.07823250603434523,0.08288430240335509
1103,daiichi,0.07825942600027191,0.016543036553921982
1283,posh,0.07839068016903514,0.255569734977896
1069,hooters,0.07857453757373752,0.11113706611393284
494,tampico,0.07874695957419793,0.1123424426220329
1000,redhook,0.07978589212885238,-0.011355777161759437
236,univision,0.07982513725627197,0.08069569655036195
615,showbiz,0.08067044483812258,0.14541348394730363
1098,bucks,0.08100687115369769,0.012419907576114754
1457,travelworld,0.08147867941544076,0.11276698516871199
305,raiffeisenbank,0.08189134724805788,0.08572539512234653
1155,manduka,0.08225606518054167,0.07515070967281917
1179,nintendo,0.0822909414571047,0.06527181963868628
544,quantcast,0.08242029231009515,0.1149728379176019
939,abuelita,0.08266764546685461,0.2225775255052971
284,upromise,0.08302931674186403,0.08221884654014842
1435,optima,0.08303436507194725,0.06205701904748452
60,chaps,0.08308365021816104,0.13152054633663057
1093,acme,0.08317669853182641,-0.0016728126212569808
1449,seabourn,0.08347017791299301,0.10330985918754074
625,caudalie,0.08366163826007889,0.17274925248648199
942,ghirardelli,0.0836628625401359,0.16923276702818324
1173,capcom,0.08389324063010536,0.07027216689383595
216,citibank,0.08412670454654532,0.07271869829299653
902,marinela,0.08452387499227787,0.2591829689927674
307,transunion,0.08458209649773488,0.09469467366692942
1254,serta,0.08500462232028652,0.10926685156322608
1094,ardent,0.08527864942752077,0.014758770512098791
346,citimortgage,0.08536448975616373,0.0951379260128552
972,bundaberg,0.08581576769308255,0.028785109062749538
987,sapporo,0.08651268055182464,0.009961518067978929
1427,newmar,0.0870908253982601,0.10216162578516842
1341,arlo,0.08734355037758726,0.08442817860601491
491,nbc,0.08788358791204759,0.13401174766865145
237,svm,0.088162723329363,0.09041180971971834
658,weleda,0.08839743351026844,0.18042983428017229
1338,alula,0.08897924025223652,0.09090202881983737
883,abbotts,0.08975766294406168,0.14501395115484628
994,troegs,0.09163563890574947,-0.030376351955653587
299,dmm,0.09179848626498904,0.10265704952421989
226,unionpay,0.09207145830053323,0.10077879430926667
979,icehouse,0.09218512513392582,-0.002814274537680311
854,smuckers,0.09284980674717766,0.12691692904615162
1119,norman,0.09531218492525384,-0.008841937858512812
850,justins,0.09558336480356538,0.14971211211782656
233,metabank,0.09616584491281438,0.08364513520078298
990,sol,0.09632629760091452,0.015045875404567862
1436,aida,0.09636420431781689,0.15010314756519214
1006,badger,0.09658754528539616,0.02022678320672822
126,dansko,0.09663464964641834,0.19090533470076126
858,breyers,0.0966532029588723,0.12613750421974923
218,ebay,0.09721835293284191,0.10263473447664012
1349,drager,0.09722919420900004,0.08740433602431398
323,cibc,0.09747915226632305,0.10181663418013512
1125,redington,0.09793494879267386,0.02737447169813117
898,grandmas,0.09813328168224816,0.23235519621067718
856,sunbutter,0.09868204826025044,0.17492973306585552
851,maranatha,0.09901267370581336,0.14774233605975656
973,busch,0.09968036673964546,0.03714877900631032
1126,rio,0.09973238470958184,0.027375634047997387
258,horizons,0.09980042486119348,0.11064351738149047
141,naturalizer,0.10010120566321773,0.16931843179477568
968,bridgeport,0.1012459887635839,0.036405839170305404
324,elend,0.10178948772104184,0.1946517584832421
1358,holmatro,0.10219703048109284,0.09300495818059482
95,prada,0.10325885292336029,0.14582632062611567
622,aveda,0.10342761840062303,0.17333538702158552
318,keybank,0.10348650428480279,0.1188045796694221
94,poplin,0.10396140171319547,0.19086976915130793
242,aarp,0.10400254288596618,0.11238854047561621
326,hecm,0.10413803773093916,0.09716218016787889
271,transamerica,0.1045796130035172,0.11074203717989461
975,chang,0.10631943324080669,0.04878895195005587
617,teksystems,0.10654041962260295,0.16681178153071177
1105,fishsticks,0.10654563120595692,0.0013291639594780885
1350,dsx,0.10724165016518442,0.10222840596431843
1114,lews,0.10732972370461516,-7.870766232511046e-05
1121,okuma,0.10755477456724748,0.0324258807072242
999,mcmenamins,0.1079954611107713,0.02425924111083231
849,jif,0.10846379282983075,0.12994789637011978
969,brooklyn,0.10859785502056174,0.04362489712415647
127,dior,0.10897847643803149,0.1953113497879132
235,paypal,0.10943788114904568,0.10215455987185428
823,xylitol,0.10951514669550705,0.1273774550343169
1014,keystone,0.11011810332734832,0.03590533150262355
1076,mels,0.11062595769817224,0.21511658204582157
1246,magniflex,0.11067008018015971,0.1592470989761695
1466,mahoneys,0.11072430759511244,0.17207733036013512
891,starburst,0.1112510008911097,0.1505994762815766
1020,guinness,0.11150874128954588,0.02254718367582679
422,naacp,0.11154048850589272,0.11793563061332696
1116,mirrolures,0.11271256208303809,0.0009348325130852583
1018,elysian,0.11345959953789748,0.03531735648350527
1266,buffy,0.1134621527882372,0.3082756197559998
357,titlemax,0.11346658369814185,0.14157242918981564
1127,shakespeare,0.11359270542565489,0.04567470683771497
967,boricua,0.11369614105842221,0.04283892242584338
623,aveeno,0.11380387933770245,0.1820605324012106
1318,kleenex,0.11425494323551832,0.16117608341949158
1007,celis,0.1152566872451711,0.05056719076466841
770,mila,0.11561263829578712,0.26856928946765923
992,sunup,0.11632917888182188,0.0431830437110111
1005,amberbock,0.11791362663566571,0.0006672585692356278
1099,cabelas,0.12016666687181901,0.030938737376211653
1120,northland,0.12022635660857921,0.040145717511176
232,lsc,0.12036571484936626,0.1331976377728063
1130,vexilar,0.12138410750611635,0.01185080780811371
1013,hensley,0.12167344734721543,0.058464257846301854
958,publix,0.12294806887272855,0.14576049455048534
1023,speakeasy,0.12296914696632008,0.05030843121628027
996,wachusett,0.1233022400997757,0.06727009814256876
1101,cortland,0.12533283199388223,0.053499628215308084
1122,penn,0.1254889375633854,0.0610178352531204
334,unison,0.12703966327699404,0.13681431102997887
1096,blakemore,0.12817213634867627,0.04842161290357082
963,altstadt,0.12843581684665534,0.049731926229175175
980,indio,0.12974060841339483,0.08229582653296871
1347,daymark,0.1302903888142632,0.13913420879609767
997,widmer,0.13144282980910182,0.06952513586711379
844,cheerios,0.13150287909531017,0.18735150607140025
1118,mystic,0.13155678484358865,0.062427073525647775
707,benadryl,0.13266594845659913,0.16139187571171126
1106,flambeau,0.1329692639163199,0.060842867948267244
820,truvia,0.13304481824879538,0.15893356607599185
977,corona,0.1339676381756642,0.05554578219011195
1437,aquafest,0.13462769740727049,0.20819487345159493
641,goop,0.13867276672187517,0.22373457508179473
637,eucerin,0.13896998931637317,0.22654720322489674
1016,raven,0.13963961130349375,0.0787817671917683
989,shiner,0.14172460640793838,0.06613740141530225
874,reeses,0.1427546101053968,0.21151688958779574
480,elementary,0.14286402316783306,0.18011570957571482
970,bruz,0.14314916090999533,0.13006832775928912
1113,kalins,0.14315226530480135,0.023568180748519123
1129,ukko,0.1431534213417363,0.04488528131666112
1339,angee,0.14360623305256576,0.1592637370563288
1401,rexing,0.14486605923641743,0.15005843799165466
983,michelob,0.14595756118860306,0.05307261548476904
1102,cuda,0.14596544959772403,0.07590659740534633
1128,sunline,0.1462389963904914,0.09153033456046078
1100,castaway,0.1465391693208445,0.07220830193789106
110,andrea,0.14658887353353567,0.3140827208559159
129,fuchsia,0.14686094477901254,0.2675550208578059
1002,mickeys,0.14744465545068774,0.09424564867928248
1406,whistler,0.14826864765870956,0.14736361265994904
817,splenda,0.1484597981638018,0.15424540957930055
482,goldbergs,0.14889872841614538,0.18480544101628843
1009,estrella,0.14939578551232477,0.09830976439717817
1003,smirnoff,0.15008341363998226,0.05944116214479703
621,ahava,0.15056917330111969,0.21683495921592627
1443,electra,0.1517102644377809,0.22709363362845147
221,macerich,0.15186525727211045,0.152189246343514
1123,plano,0.15187433890644253,0.0917886117363672
228,walmart,0.15229888904612246,0.16507606193587904
477,dateline,0.15267966586677245,0.18412111547452176
1442,cunard,0.1530634974495884,0.16581905452450035
822,wholesome,0.155619977243886,0.20565664445901474
988,schlafly,0.1557856151004922,0.08952884717478146
1021,hoboken,0.1564913374698703,0.10976837941778413
1008,dutchess,0.15790607305150064,0.11384091525654022
965,bells,0.15947888026457857,0.10596095551001314
1109,gerber,0.1610384089485088,0.09714466142447362
985,rainier,0.16335700386012206,0.11607603389246893
276,athene,0.16424648393540953,0.19600793242305897
630,clinique,0.1656430089141792,0.22547837643261806
647,neutrogena,0.165804592389997,0.21892223156441915
1017,schells,0.1660385240907073,0.15325835011762573
629,clarins,0.16864494886079245,0.23128249272650503
339,mefa,0.17064033392600364,0.1639502233252713
13,dkny,0.1738231031561833,0.1833441207479682
1146,bushnell,0.17483796946927144,0.19821330111103058
1453,twilight,0.17577156034844504,0.2327646912129439
167,ryka,0.1774212247504593,0.2709854760948335
98,supermodels,0.1818989225072875,0.2630550835592438
26,lululemon,0.18366890968106844,0.20137848847833784
1004,sparks,0.18480513388473327,0.1587669450571786
632,dermalogica,0.18737570200882936,0.24690356304364436
1022,pabst,0.18779860743775295,0.09534183374828223
142,nina,0.1880429374713586,0.3612118078816373
1010,hamms,0.1939585894804231,0.13613826052410796
101,venus,0.19427531881918023,0.2723706676816472
37,roxy,0.19439450624622123,0.28679897102226704
652,shiseido,0.19623917909847918,0.25927965865829206
578,hallmark,0.19911881448252106,0.22423737741679894
995,victoria,0.20267242169423583,0.18289915080812916
1095,berkley,0.20625615973448946,0.12960242897527843
633,dickinsons,0.20729571595848897,0.3372539373664018
1111,jiffy,0.21675478136919143,0.15622428141054073
140,melissa,0.21736800872156525,0.3952181469825965
1361,iris,0.21864275570366107,0.24110266561582647
1115,maxima,0.22345189771506807,0.16851348180596715
212,vogue,0.2299715463097968,0.30120179235342015
122,chloe,0.23154231441859274,0.3886427133574454
1241,leesa,0.25007302886383376,0.3324859472212374
1124,rainshadow,0.264364056417815,0.21586086013238442
200,elle,0.26683596679282734,0.4080388006490365
489,mom,0.27738395310584296,0.33331973402853965
986,redds,0.29110852790081854,0.25287986290595066
